message number,latency (usec),message size,interval (usec),
10225,2683.5,4,100000,
10226,2420.5,4,100000,
10227,3145.5,4,100000,
10228,2862.5,4,100000,
10229,2599,4,100000,
10230,2480,4,100000,
10231,2118,4,100000,
10232,2811.5,4,100000,
10233,2729,4,100000,
10234,2324,4,100000,
10235,2048.5,4,100000,
10236,2752,4,100000,
10237,2480,4,100000,
10238,2254.5,4,100000,
10239,1995,4,100000,
10240,2698.5,4,100000,
10241,2444,4,100000,
10242,2141.5,4,100000,
10243,2849,4,100000,
10244,2545,4,100000,
10245,2260.5,4,100000,
10246,1979.5,4,100000,
10247,2701.5,4,100000,
10248,2417.5,4,100000,
10249,2279.5,4,100000,
10250,2795.5,4,100000,
10251,2542.5,4,100000,
10252,3200,4,100000,
10253,2929.5,4,100000,
10254,2837.5,4,100000,
10255,3306.5,4,100000,
10256,3078,4,100000,
10257,2776.5,4,100000,
10258,2462.5,4,100000,
10259,3163,4,100000,
10260,2899,4,100000,
10261,2624,4,100000,
10262,2332.5,4,100000,
10263,3100,4,100000,
10264,2783,4,100000,
10265,3539,4,100000,
10266,2222,4,100000,
10267,2939,4,100000,
10268,2642.5,4,100000,
10269,2518.5,4,100000,
10270,2320,4,100000,
10271,2771.5,4,100000,
10272,2476.5,4,100000,
10273,3200.5,4,100000,
10274,1972.5,4,100000,
10275,2722,4,100000,
10276,2375,4,100000,
10277,3107.5,4,100000,
10278,2822.5,4,100000,
10279,2575,4,100000,
10280,2299,4,100000,
10281,2955,4,100000,
10282,5619.5,4,100000,
10283,3421,4,100000,
10284,2188,4,100000,
10285,14827,4,100000,
10286,2569,4,100000,
10287,2287,4,100000,
10288,2294.5,4,100000,
10289,2686,4,100000,
10290,2399.5,4,100000,
10291,2102,4,100000,
10292,2796.5,4,100000,
10293,3505,4,100000,
10294,2428.5,4,100000,
10295,2087,4,100000,
10296,2829.5,4,100000,
10297,2367,4,100000,
10298,2094.5,4,100000,
10299,2833.5,4,100000,
10300,2546.5,4,100000,
10301,2228,4,100000,
10302,2965,4,100000,
10303,3116.5,4,100000,
10304,2389.5,4,100000,
10305,2243,4,100000,
10306,2080.5,4,100000,
10307,2721.5,4,100000,
10308,2187.5,4,100000,
10309,3139,4,100000,
10310,2639.5,4,100000,
10311,3341,4,100000,
10312,2015,4,100000,
10313,3376.5,4,100000,
10314,2446,4,100000,
10315,2412,4,100000,
10316,1985.5,4,100000,
10317,2852,4,100000,
10318,2441,4,100000,
10319,3349,4,100000,
10320,2881,4,100000,
10321,2966.5,4,100000,
10322,2529.5,4,100000,
10323,2113.5,4,100000,
10324,2813,4,100000,
10325,2787,4,100000,
10326,2326.5,4,100000,
10327,2044,4,100000,
10328,2800,4,100000,
10329,2541,4,100000,
10330,2262,4,100000,
10331,1987,4,100000,
10332,2720.5,4,100000,
10333,2421,4,100000,
10334,2137.5,4,100000,
10335,2887,4,100000,
10336,2761.5,4,100000,
10337,2234.5,4,100000,
10338,1973.5,4,100000,
10339,2617.5,4,100000,
10340,2531,4,100000,
10341,2039.5,4,100000,
10342,2758.5,4,100000,
10343,2468,4,100000,
10344,2187,4,100000,
10345,29884,4,100000,
10346,2819.5,4,100000,
10347,2365,4,100000,
10348,2057,4,100000,
10349,2952,4,100000,
10350,2498.5,4,100000,
10351,2237.5,4,100000,
10352,2898,4,100000,
10353,2609.5,4,100000,
10354,2378,4,100000,
10355,3005,4,100000,
10356,2926.5,4,100000,
10357,2499,4,100000,
10358,2306.5,4,100000,
10359,2836.5,4,100000,
10360,2753,4,100000,
10361,3268,4,100000,
10362,1993.5,4,100000,
10363,2853,4,100000,
10364,2425.5,4,100000,
10365,3063,4,100000,
10366,2819.5,4,100000,
10367,3087,4,100000,
10368,2414,4,100000,
10369,1963,4,100000,
10370,2745.5,4,100000,
10371,2602,4,100000,
10372,2156,4,100000,
10373,2896.5,4,100000,
10374,2588.5,4,100000,
10375,2547,4,100000,
10376,2044,4,100000,
10377,2548.5,4,100000,
10378,2471,4,100000,
10379,2167.5,4,100000,
10380,2863.5,4,100000,
10381,2549,4,100000,
10382,2247,4,100000,
10383,2188,4,100000,
10384,2685.5,4,100000,
10385,2377.5,4,100000,
10386,3072.5,4,100000,
10387,2738.5,4,100000,
10388,2441.5,4,100000,
10389,2125.5,4,100000,
10390,2868.5,4,100000,
10391,2541.5,4,100000,
10392,2190.5,4,100000,
10393,2922,4,100000,
10394,2622,4,100000,
10395,2317,4,100000,
10396,2050,4,100000,
10397,2791.5,4,100000,
10398,2496,4,100000,
10399,2206.5,4,100000,
10400,2962,4,100000,
10401,2632.5,4,100000,
10402,2417.5,4,100000,
10403,2098,4,100000,
10404,2831.5,4,100000,
10405,NULL,4,100000,
10406,2333.5,4,100000,
10407,2959.5,4,100000,
10408,2674,4,100000,
10409,2441.5,4,100000,
10410,2156.5,4,100000,
10411,2980.5,4,100000,
10412,2596.5,4,100000,
10413,3042.5,4,100000,
10414,1947.5,4,100000,
10415,2877.5,4,100000,
10416,2426,4,100000,
10417,3412,4,100000,
10418,2920.5,4,100000,
10419,2665,4,100000,
10420,2333,4,100000,
10421,2066,4,100000,
10422,2781.5,4,100000,
10423,2647,4,100000,
10424,2189,4,100000,
10425,2124.5,4,100000,
10426,2667,4,100000,
10427,2411.5,4,100000,
10428,2223.5,4,100000,
10429,2860.5,4,100000,
10430,2763,4,100000,
10431,24006,4,100000,
10432,2954,4,100000,
10433,2650.5,4,100000,
10434,2544.5,4,100000,
10435,3051,4,100000,
10436,2759.5,4,100000,
10437,2488.5,4,100000,
10438,2252.5,4,100000,
10439,3098.5,4,100000,
10440,2643.5,4,100000,
10441,2576,4,100000,
10442,3069.5,4,100000,
10443,2761.5,4,100000,
10444,2484,4,100000,
10445,2411,4,100000,
10446,3061,4,100000,
10447,2612.5,4,100000,
10448,3334,4,100000,
10449,2135,4,100000,
10450,2863.5,4,100000,
10451,2564.5,4,100000,
10452,2304.5,4,100000,
10453,1985.5,4,100000,
10454,2688.5,4,100000,
10455,2606.5,4,100000,
10456,2134,4,100000,
10457,2996.5,4,100000,
10458,2544.5,4,100000,
10459,3284,4,100000,
10460,1978,4,100000,
10461,2683,4,100000,
10462,2392,4,100000,
10463,2104.5,4,100000,
10464,2807,4,100000,
10465,2536,4,100000,
10466,2436.5,4,100000,
10467,1956,4,100000,
10468,2696,4,100000,
10469,2398.5,4,100000,
10470,2143.5,4,100000,
10471,2822.5,4,100000,
10472,2715.5,4,100000,
10473,2226.5,4,100000,
10474,2908,4,100000,
10475,2867.5,4,100000,
10476,3335,4,100000,
10477,2114.5,4,100000,
10478,2773.5,4,100000,
10479,2682,4,100000,
10480,2183,4,100000,
10481,3055.5,4,100000,
10482,2628,4,100000,
10483,2571.5,4,100000,
10484,2130.5,4,100000,
10485,2841.5,4,100000,
10486,2727,4,100000,
10487,2273.5,4,100000,
10488,2971.5,4,100000,
10489,2873,4,100000,
10490,2423.5,4,100000,
10491,2116.5,4,100000,
10492,2779,4,100000,
10493,2538.5,4,100000,
10494,3227,4,100000,
10495,2954,4,100000,
10496,2841,4,100000,
10497,2412.5,4,100000,
10498,2306.5,4,100000,
10499,2786.5,4,100000,
10500,2693,4,100000,
10501,2203.5,4,100000,
10502,2852.5,4,100000,
10503,2765,4,100000,
10504,2288,4,100000,
10505,2099,4,100000,
10506,2662.5,4,100000,
10507,2540,4,100000,
10508,2050,4,100000,
10509,2754,4,100000,
10510,2448.5,4,100000,
10511,2153,4,100000,
10512,2852,4,100000,
10513,2548.5,4,100000,
10514,2378,4,100000,
10515,2965.5,4,100000,
10516,2639.5,4,100000,
10517,2358.5,4,100000,
10518,3241.5,4,100000,
10519,2780.5,4,100000,
10520,2498,4,100000,
10521,2210.5,4,100000,
10522,3115,4,100000,
10523,2662.5,4,100000,
10524,2608.5,4,100000,
10525,2122,4,100000,
10526,2748,4,100000,
10527,2441,4,100000,
10528,24662,4,100000,
10529,3078,4,100000,
10530,2595.5,4,100000,
10531,2686.5,4,100000,
10532,3205,4,100000,
10533,2444,4,100000,
10534,2455.5,4,100000,
10535,2384.5,4,100000,
10536,2888,4,100000,
10537,2643.5,4,100000,
10538,2359,4,100000,
10539,3072,4,100000,
10540,2743.5,4,100000,
10541,2493,4,100000,
10542,3165,4,100000,
10543,1908,4,100000,
10544,2820,4,100000,
10545,2342.5,4,100000,
10546,3003.5,4,100000,
10547,2727.5,4,100000,
10548,2501.5,4,100000,
10549,2216,4,100000,
10550,2906.5,4,100000,
10551,2654.5,4,100000,
10552,2374,4,100000,
10553,2092.5,4,100000,
10554,2801,4,100000,
10555,2474.5,4,100000,
10556,2157.5,4,100000,
10557,2877,4,100000,
10558,2793,4,100000,
10559,2253.5,4,100000,
10560,1998,4,100000,
10561,2914,4,100000,
10562,2421,4,100000,
10563,2118.5,4,100000,
10564,2837.5,4,100000,
10565,2569.5,4,100000,
10566,2272.5,4,100000,
10567,1984,4,100000,
10568,2888.5,4,100000,
10569,2425,4,100000,
10570,2138.5,4,100000,
10571,2886.5,4,100000,
10572,2591.5,4,100000,
10573,2352,4,100000,
10574,3220,4,100000,
10575,2759,4,100000,
10576,2485,4,100000,
10577,2259.5,4,100000,
10578,1966.5,4,100000,
10579,2651,4,100000,
10580,3612.5,4,100000,
10581,2069.5,4,100000,
10582,2780,4,100000,
10583,2542,4,100000,
10584,2251.5,4,100000,
10585,1968,4,100000,
10586,3642.5,4,100000,
10587,2373.5,4,100000,
10588,2078.5,4,100000,
10589,2841.5,4,100000,
10590,2733,4,100000,
10591,3220.5,4,100000,
10592,2976,4,100000,
10593,2676,4,100000,
10594,2413,4,100000,
10595,2081.5,4,100000,
10596,2818.5,4,100000,
10597,2520,4,100000,
10598,2212.5,4,100000,
10599,2963,4,100000,
10600,2669.5,4,100000,
10601,2382.5,4,100000,
10602,3097.5,4,100000,
10603,2828,4,100000,
10604,2544,4,100000,
10605,2289.5,4,100000,
10606,1972.5,4,100000,
10607,2689.5,4,100000,
10608,2428,4,100000,
10609,2188,4,100000,
10610,2832.5,4,100000,
10611,2594,4,100000,
10612,2309.5,4,100000,
10613,23742,4,100000,
10614,2911,4,100000,
10615,2479.5,4,100000,
10616,2227.5,4,100000,
10617,1933,4,100000,
10618,2586.5,4,100000,
10619,2354,4,100000,
10620,2122.5,4,100000,
10621,2850,4,100000,
10622,2535.5,4,100000,
10623,2491,4,100000,
10624,2031,4,100000,
10625,2975,4,100000,
10626,2494,4,100000,
10627,3205.5,4,100000,
10628,2950,4,100000,
10629,2713,4,100000,
10630,2550.5,4,100000,
10631,3098,4,100000,
10632,2846,4,100000,
10633,2558.5,4,100000,
10634,2414.5,4,100000,
10635,1974.5,4,100000,
10636,2861.5,4,100000,
10637,2410,4,100000,
10638,3097,4,100000,
10639,2822,4,100000,
10640,2509.5,4,100000,
10641,2224.5,4,100000,
10642,2942,4,100000,
10643,2637,4,100000,
10644,2336.5,4,100000,
10645,3049,4,100000,
10646,2749,4,100000,
10647,2406.5,4,100000,
10648,3152,4,100000,
10649,2992,4,100000,
10650,2566,4,100000,
10651,2268,4,100000,
10652,2989,4,100000,
10653,2700.5,4,100000,
10654,3429.5,4,100000,
10655,3131.5,4,100000,
10656,2829,4,100000,
10657,2579.5,4,100000,
10658,2240,4,100000,
10659,2006,4,100000,
10660,2674.5,4,100000,
10661,2437,4,100000,
10662,2142.5,4,100000,
10663,2825,4,100000,
10664,2561.5,4,100000,
10665,2290.5,4,100000,
10666,2954.5,4,100000,
10667,24413.5,4,100000,
10668,2616.5,4,100000,
10669,2334.5,4,100000,
10670,2826,4,100000,
10671,2580,4,100000,
10672,2268,4,100000,
10673,1963.5,4,100000,
10674,2689,4,100000,
10675,2395.5,4,100000,
10676,3313.5,4,100000,
10677,2965,4,100000,
10678,2485.5,4,100000,
10679,2197.5,4,100000,
10680,3087.5,4,100000,
10681,2634.5,4,100000,
10682,3316.5,4,100000,
10683,3052,4,100000,
10684,2980.5,4,100000,
10685,2465,4,100000,
10686,3388,4,100000,
10687,1881.5,4,100000,
10688,2802.5,4,100000,
10689,2319.5,4,100000,
10690,5973.5,4,100000,
10691,2728.5,4,100000,
10692,2414,4,100000,
10693,23853,4,100000,
10694,30239.5,4,100000,
10695,3736,4,100000,
10696,17943.5,4,100000,
10697,NULL,4,100000,
10698,59611.5,4,100000,
10699,24964,4,100000,
10700,3175,4,100000,
10701,2881.5,4,100000,
10702,7499.5,4,100000,
10703,3320.5,4,100000,
10704,41389,4,100000,
10705,25216.5,4,100000,
10706,9521.5,4,100000,
10707,36624.5,4,100000,
10708,8772.5,4,100000,
10709,2811.5,4,100000,
10710,27923,4,100000,
10711,3222.5,4,100000,
10712,3802.5,4,100000,
10713,18340.5,4,100000,
10714,2280.5,4,100000,
10715,3014.5,4,100000,
10716,10707.5,4,100000,
10717,2473,4,100000,
10718,2413,4,100000,
10719,4926.5,4,100000,
10720,2681,4,100000,
10721,44647.5,4,100000,
10722,30705,4,100000,
10723,2886,4,100000,
10724,36049,4,100000,
10725,3318,4,100000,
10726,3273,4,100000,
10727,29415,4,100000,
10728,2559.5,4,100000,
10729,2546.5,4,100000,
10730,2078.5,4,100000,
10731,2770,4,100000,
10732,2515,4,100000,
10733,2287.5,4,100000,
10734,2024.5,4,100000,
10735,2729,4,100000,
10736,2497,4,100000,
10737,2224,4,100000,
10738,2929,4,100000,
10739,2714,4,100000,
10740,2448.5,4,100000,
10741,2167,4,100000,
10742,2857.5,4,100000,
10743,2642.5,4,100000,
10744,2383,4,100000,
10745,2274.5,4,100000,
10746,2805,4,100000,
10747,2516,4,100000,
10748,2259,4,100000,
10749,2018,4,100000,
10750,2691.5,4,100000,
10751,2415,4,100000,
10752,2144.5,4,100000,
10753,2880.5,4,100000,
10754,2599.5,4,100000,
10755,2303.5,4,100000,
10756,2065,4,100000,
10757,2736,4,100000,
10758,2452,4,100000,
10759,2167.5,4,100000,
10760,2885,4,100000,
10761,2603,4,100000,
10762,2301.5,4,100000,
10763,3048.5,4,100000,
10764,2760,4,100000,
10765,2531,4,100000,
10766,2228,4,100000,
10767,2890,4,100000,
10768,2863.5,4,100000,
10769,3344.5,4,100000,
10770,2125,4,100000,
10771,2793,4,100000,
10772,2552,4,100000,
10773,2275.5,4,100000,
10774,2965,4,100000,
10775,2726.5,4,100000,
10776,2426,4,100000,
10777,3076,4,100000,
10778,2844.5,4,100000,
10779,2837.5,4,100000,
10780,2470,4,100000,
10781,3099.5,4,100000,
10782,2785.5,4,100000,
10783,2538,4,100000,
10784,3163,4,100000,
10785,2875.5,4,100000,
10786,2580,4,100000,
10787,2285,4,100000,
10788,2001.5,4,100000,
10789,2725,4,100000,
10790,2428.5,4,100000,
10791,18064,4,100000,
10792,2195.5,4,100000,
10793,2632.5,4,100000,
10794,2353.5,4,100000,
10795,2133,4,100000,
10796,2950.5,4,100000,
10797,2559.5,4,100000,
10798,2246,4,100000,
10799,2016,4,100000,
10800,2683,4,100000,
10801,2468,4,100000,
10802,2184,4,100000,
10803,2840,4,100000,
10804,2608.5,4,100000,
10805,2357,4,100000,
10806,27627,4,100000,
10807,2994.5,4,100000,
10808,2507,4,100000,
10809,2217.5,4,100000,
10810,1943,4,100000,
10811,2673,4,100000,
10812,2359.5,4,100000,
10813,2104.5,4,100000,
10814,2833,4,100000,
10815,2560.5,4,100000,
10816,2281,4,100000,
10817,1969,4,100000,
10818,2714.5,4,100000,
10819,2451.5,4,100000,
10820,2141,4,100000,
10821,2876,4,100000,
10822,2568.5,4,100000,
10823,2309,4,100000,
10824,2679,4,100000,
10825,3404.5,4,100000,
10826,2488,4,100000,
10827,3208.5,4,100000,
10828,2923.5,4,100000,
10829,2631.5,4,100000,
10830,2367,4,100000,
10831,3098.5,4,100000,
10832,2833.5,4,100000,
10833,2621,4,100000,
10834,2317.5,4,100000,
10835,2097,4,100000,
10836,2776.5,4,100000,
10837,3520.5,4,100000,
10838,2287,4,100000,
10839,2028,4,100000,
10840,2774.5,4,100000,
10841,2507,4,100000,
10842,2242,4,100000,
10843,1971,4,100000,
10844,2982,4,100000,
10845,2457.5,4,100000,
10846,2176,4,100000,
10847,2918,4,100000,
10848,2654,4,100000,
10849,2390,4,100000,
10850,2183.5,4,100000,
10851,2866,4,100000,
10852,2610.5,4,100000,
10853,2357,4,100000,
10854,3142.5,4,100000,
10855,2822.5,4,100000,
10856,2529.5,4,100000,
10857,2283.5,4,100000,
10858,3153,4,100000,
10859,2672.5,4,100000,
10860,2417.5,4,100000,
10861,2136,4,100000,
10862,2806.5,4,100000,
10863,2524,4,100000,
10864,3264.5,4,100000,
10865,1991.5,4,100000,
10866,2664,4,100000,
10867,2442.5,4,100000,
10868,3308.5,4,100000,
10869,3082,4,100000,
10870,3159.5,4,100000,
10871,2293,4,100000,
10872,3429,4,100000,
10873,2760,4,100000,
10874,2653.5,4,100000,
10875,2205,4,100000,
10876,2913,4,100000,
10877,2613.5,4,100000,
10878,2329,4,100000,
10879,2044,4,100000,
10880,2780,4,100000,
10881,2471.5,4,100000,
10882,2186.5,4,100000,
10883,2906.5,4,100000,
10884,2633,4,100000,
10885,2323,4,100000,
10886,2103.5,4,100000,
10887,2774,4,100000,
10888,2496,4,100000,
10889,2216,4,100000,
10890,1934.5,4,100000,
10891,2653,4,100000,
10892,2361,4,100000,
10893,2131.5,4,100000,
10894,2803.5,4,100000,
10895,2517.5,4,100000,
10896,2272,4,100000,
10897,1982,4,100000,
10898,2657,4,100000,
10899,2379.5,4,100000,
10900,2141,4,100000,
10901,2801,4,100000,
10902,2521.5,4,100000,
10903,2243,4,100000,
10904,2924,4,100000,
10905,2665,4,100000,
10906,2369,4,100000,
10907,2132,4,100000,
10908,2801.5,4,100000,
10909,2593,4,100000,
10910,2296.5,4,100000,
10911,2008,4,100000,
10912,2741.5,4,100000,
10913,2454.5,4,100000,
10914,2224.5,4,100000,
10915,2943,4,100000,
10916,4581.5,4,100000,
10917,3326,4,100000,
10918,2079.5,4,100000,
10919,2833,4,100000,
10920,2545,4,100000,
10921,2272,4,100000,
10922,1962,4,100000,
10923,2731,4,100000,
10924,2602.5,4,100000,
10925,2137,4,100000,
10926,2880,4,100000,
10927,2578,4,100000,
10928,2269.5,4,100000,
10929,2057,4,100000,
10930,2729,4,100000,
10931,2431,4,100000,
10932,2182,4,100000,
10933,2872.5,4,100000,
10934,2584,4,100000,
10935,2285,4,100000,
10936,3033,4,100000,
10937,2741,4,100000,
10938,2447.5,4,100000,
10939,3330.5,4,100000,
10940,2879.5,4,100000,
10941,2643.5,4,100000,
10942,2361.5,4,100000,
10943,2099.5,4,100000,
10944,2861,4,100000,
10945,2576,4,100000,
10946,2289.5,4,100000,
10947,2986,4,100000,
10948,2769,4,100000,
10949,31580,4,100000,
10950,2298.5,4,100000,
10951,4141,4,100000,
10952,2713,4,100000,
10953,2461,4,100000,
10954,2184,4,100000,
10955,2935.5,4,100000,
10956,2662.5,4,100000,
10957,2371,4,100000,
10958,3119,4,100000,
10959,2857,4,100000,
10960,2595,4,100000,
10961,2334,4,100000,
10962,2136.5,4,100000,
10963,2825.5,4,100000,
10964,2562.5,4,100000,
10965,2340,4,100000,
10966,2067,4,100000,
10967,2748.5,4,100000,
10968,2713,4,100000,
10969,2487,4,100000,
10970,2989,4,100000,
10971,2641,4,100000,
10972,2451.5,4,100000,
10973,2136,4,100000,
10974,1897.5,4,100000,
10975,2621,4,100000,
10976,2350,4,100000,
10977,2044,4,100000,
10978,2778,4,100000,
10979,2496.5,4,100000,
10980,2221.5,4,100000,
10981,2909.5,4,100000,
10982,2641,4,100000,
10983,2358,4,100000,
10984,2193.5,4,100000,
10985,2802,4,100000,
10986,2478,4,100000,
10987,2212.5,4,100000,
10988,2216.5,4,100000,
10989,2644.5,4,100000,
10990,3381,4,100000,
10991,2058,4,100000,
10992,2773,4,100000,
10993,2483,4,100000,
10994,2253,4,100000,
10995,2925.5,4,100000,
10996,3664,4,100000,
10997,2396.5,4,100000,
10998,3075,4,100000,
10999,2805.5,4,100000,
11000,2499.5,4,100000,
11001,3256.5,4,100000,
11002,1990,4,100000,
11003,2663,4,100000,
11004,2433.5,4,100000,
11005,3100.5,4,100000,
11006,3228,4,100000,
11007,2573,4,100000,
11008,2314,4,100000,
11009,3035,4,100000,
11010,2698,4,100000,
11011,2465.5,4,100000,
11012,2178.5,4,100000,
11013,1895.5,4,100000,
11014,2626,4,100000,
11015,2330.5,4,100000,
11016,2050.5,4,100000,
11017,2748,4,100000,
11018,2485,4,100000,
11019,3175.5,4,100000,
11020,2944.5,4,100000,
11021,2677.5,4,100000,
11022,2422,4,100000,
11023,2124.5,4,100000,
11024,3017.5,4,100000,
11025,2605,4,100000,
11026,2390.5,4,100000,
11027,3075.5,4,100000,
11028,2982,4,100000,
11029,2533,4,100000,
11030,2315,4,100000,
11031,2027,4,100000,
11032,2703.5,4,100000,
11033,2473.5,4,100000,
11034,2174.5,4,100000,
11035,2873.5,4,100000,
11036,2799,4,100000,
11037,2356.5,4,100000,
11038,3045,4,100000,
11039,2799.5,4,100000,
11040,2556,4,100000,
11041,2272.5,4,100000,
11042,2945.5,4,100000,
11043,2701.5,4,100000,
11044,2413.5,4,100000,
11045,2321,4,100000,
11046,2820.5,4,100000,
11047,2595,4,100000,
11048,2285,4,100000,
11049,3014.5,4,100000,
11050,3660.5,4,100000,
11051,2621.5,4,100000,
11052,2130,4,100000,
11053,2834,4,100000,
11054,2564,4,100000,
11055,2306.5,4,100000,
11056,2007.5,4,100000,
11057,2720.5,4,100000,
11058,2451,4,100000,
11059,2189.5,4,100000,
11060,2939,4,100000,
11061,2678.5,4,100000,
11062,2467.5,4,100000,
11063,2147,4,100000,
11064,1944.5,4,100000,
11065,2628.5,4,100000,
11066,2409.5,4,100000,
11067,2136,4,100000,
11068,3030.5,4,100000,
11069,2836.5,4,100000,
11070,2360.5,4,100000,
11071,3210,4,100000,
11072,2839.5,4,100000,
11073,2570.5,4,100000,
11074,3419.5,4,100000,
11075,2984,4,100000,
11076,2768,4,100000,
11077,2494.5,4,100000,
11078,2229,4,100000,
11079,2969,4,100000,
11080,2718,4,100000,
11081,3434.5,4,100000,
11082,2177.5,4,100000,
11083,2931,4,100000,
11084,2664,4,100000,
11085,2387.5,4,100000,
11086,2178,4,100000,
11087,2886,4,100000,
11088,2583.5,4,100000,
11089,NULL,4,100000,
11090,3291,4,100000,
11091,2755,4,100000,
11092,2472,4,100000,
11093,2227,4,100000,
11094,5838,4,100000,
11095,2603,4,100000,
11096,2364,4,100000,
11097,2060.5,4,100000,
11098,2784.5,4,100000,
11099,2454.5,4,100000,
11100,2206.5,4,100000,
11101,3085,4,100000,
11102,2624,4,100000,
11103,2344.5,4,100000,
11104,2047,4,100000,
11105,2784.5,4,100000,
11106,2505,4,100000,
11107,2202,4,100000,
11108,2930.5,4,100000,
11109,2640.5,4,100000,
11110,2359,4,100000,
11111,3036,4,100000,
11112,2795.5,4,100000,
11113,2534,4,100000,
11114,3198,4,100000,
11115,2958,4,100000,
11116,2687,4,100000,
11117,2392.5,4,100000,
11118,2114.5,4,100000,
11119,2834,4,100000,
11120,2540.5,4,100000,
11121,2267,4,100000,
11122,2967.5,4,100000,
11123,2735.5,4,100000,
11124,2439.5,4,100000,
11125,2194,4,100000,
11126,2842,4,100000,
11127,2543,4,100000,
11128,2254.5,4,100000,
11129,2012,4,100000,
11130,2681,4,100000,
11131,2401.5,4,100000,
11132,3209.5,4,100000,
11133,3904,4,100000,
11134,2644.5,4,100000,
11135,2258.5,4,100000,
11136,3041.5,4,100000,
11137,2751.5,4,100000,
11138,2491,4,100000,
11139,2245,4,100000,
11140,3329,4,100000,
11141,2657.5,4,100000,
11142,2375.5,4,100000,
11143,2117,4,100000,
11144,2828,4,100000,
11145,2580,4,100000,
11146,3235,4,100000,
11147,1991,4,100000,
11148,2721,4,100000,
11149,2458,4,100000,
11150,2186.5,4,100000,
11151,1895,4,100000,
11152,2625.5,4,100000,
11153,2358,4,100000,
11154,3092,4,100000,
11155,2828,4,100000,
11156,2541,4,100000,
11157,2235.5,4,100000,
11158,2034.5,4,100000,
11159,2700.5,4,100000,
11160,2408,4,100000,
11161,2200,4,100000,
11162,2932,4,100000,
11163,2594.5,4,100000,
11164,2350,4,100000,
11165,2095.5,4,100000,
11166,2796,4,100000,
11167,2693.5,4,100000,
11168,2292.5,4,100000,
11169,2019.5,4,100000,
11170,2926,4,100000,
11171,2464.5,4,100000,
11172,3127.5,4,100000,
11173,3093,4,100000,
11174,2657,4,100000,
11175,2389,4,100000,
11176,2119,4,100000,
11177,2853,4,100000,
11178,2561.5,4,100000,
11179,2333.5,4,100000,
11180,2057,4,100000,
11181,2804,4,100000,
11182,2534,4,100000,
11183,2275,4,100000,
11184,3011,4,100000,
11185,2732.5,4,100000,
11186,2466.5,4,100000,
11187,2190.5,4,100000,
11188,2932,4,100000,
11189,2670.5,4,100000,
11190,2407.5,4,100000,
11191,2140.5,4,100000,
11192,2894.5,4,100000,
11193,2633,4,100000,
11194,2409,4,100000,
11195,4836,4,100000,
11196,2838.5,4,100000,
11197,2611,4,100000,
11198,2354,4,100000,
11199,2100,4,100000,
11200,2785,4,100000,
11201,2566,4,100000,
11202,2306.5,4,100000,
11203,2043.5,4,100000,
11204,2778.5,4,100000,
11205,2494.5,4,100000,
11206,2199,4,100000,
11207,2936,4,100000,
11208,2672,4,100000,
11209,2391,4,100000,
11210,2122.5,4,100000,
11211,2819,4,100000,
11212,2559.5,4,100000,
11213,2305,4,100000,
11214,2062.5,4,100000,
11215,2732,4,100000,
11216,2461,4,100000,
11217,3175,4,100000,
11218,2887.5,4,100000,
11219,2598,4,100000,
11220,2306.5,4,100000,
11221,2065.5,4,100000,
11222,2772.5,4,100000,
11223,3679,4,100000,
11224,2250,4,100000,
11225,2929,4,100000,
11226,2697,4,100000,
11227,2348.5,4,100000,
11228,2112.5,4,100000,
11229,2787.5,4,100000,
11230,2534,4,100000,
11231,2551.5,4,100000,
11232,2924,4,100000,
11233,2704.5,4,100000,
11234,2420,4,100000,
11235,2298,4,100000,
